Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[1248]   0.0    0.00    0.00       6         boost::serialization::singleton<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > > >::get_instance() [1248]
                0.00    0.00       6/6           boost::serialization::singleton<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > > >::is_destroyed() [1249]
                0.00    0.00       2/2           boost::serialization::detail::singleton_wrapper<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > > >::singleton_wrapper() [1519]
-----------------------------------------------
                0.00    0.00       6/6           boost::serialization::singleton<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > > >::get_instance() [1248]
[1249]   0.0    0.00    0.00       6         boost::serialization::singleton<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > > >::is_destroyed() [1249]
                0.00    0.00       6/8           boost::serialization::detail::singleton_wrapper<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > > >::is_destroyed() [1146]
-----------------------------------------------
                0.00    0.00       2/6           __static_initialization_and_destruction_0(int, int) [1470]
                0.00    0.00       4/6           boost::serialization::singleton<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, bool>, std::allocator<std::pair<int, bool> > > > >::get_const_instance() [1442]
[1250]   0.0    0.00    0.00       6         boost::serialization::singleton<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, bool>, std::allocator<std::pair<int, bool> > > > >::get_instance() [1250]
                0.00    0.00       6/6           boost::serialization::singleton<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, bool>, std::allocator<std::pair<int, bool> > > > >::is_destroyed() [1251]
                0.00    0.00       2/2           boost::serialization::detail::singleton_wrapper<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, bool>, std::allocator<std::pair<int, bool> > > > >::singleton_wrapper() [1520]
-----------------------------------------------
                0.00    0.00       6/6           boost::serialization::singleton<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, bool>, std::allocator<std::pair<int, bool> > > > >::get_instance() [1250]
[1251]   0.0    0.00    0.00       6         boost::serialization::singleton<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, bool>, std::allocator<std::pair<int, bool> > > > >::is_destroyed() [1251]
                0.00    0.00       6/8           boost::serialization::detail::singleton_wrapper<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, bool>, std::allocator<std::pair<int, bool> > > > >::is_destroyed() [1147]
-----------------------------------------------
                0.00    0.00       2/6           __static_initialization_and_destruction_0(int, int) [1470]
                0.00    0.00       4/6           boost::serialization::singleton<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > > >::get_const_instance() [1443]
[1252]   0.0    0.00    0.00       6         boost::serialization::singleton<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > > >::get_instance() [1252]
                0.00    0.00       6/6           boost::serialization::singleton<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > > >::is_destroyed() [1253]
                0.00    0.00       2/2           boost::serialization::detail::singleton_wrapper<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > > >::singleton_wrapper() [1521]
-----------------------------------------------
                0.00    0.00       6/6           boost::serialization::singleton<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > > >::get_instance() [1252]
[1253]   0.0    0.00    0.00       6         boost::serialization::singleton<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > > >::is_destroyed() [1253]
                0.00    0.00       6/8           boost::serialization::detail::singleton_wrapper<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > > >::is_destroyed() [1148]
-----------------------------------------------
                0.00    0.00       2/6           __static_initialization_and_destruction_0(int, int) [1470]
                0.00    0.00       4/6           boost::serialization::singleton<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > > >::get_const_instance() [1444]
[1254]   0.0    0.00    0.00       6         boost::serialization::singleton<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > > >::get_instance() [1254]
                0.00    0.00       6/6           boost::serialization::singleton<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > > >::is_destroyed() [1255]
                0.00    0.00       2/2           boost::serialization::detail::singleton_wrapper<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > > >::singleton_wrapper() [1522]
-----------------------------------------------
                0.00    0.00       6/6           boost::serialization::singleton<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > > >::get_instance() [1254]
[1255]   0.0    0.00    0.00       6         boost::serialization::singleton<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > > >::is_destroyed() [1255]
                0.00    0.00       6/8           boost::serialization::detail::singleton_wrapper<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > > >::is_destroyed() [1149]
-----------------------------------------------
                0.00    0.00       2/6           __static_initialization_and_destruction_0(int, int) [1470]
                0.00    0.00       4/6           boost::serialization::singleton<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::get_const_instance() [1445]
[1256]   0.0    0.00    0.00       6         boost::serialization::singleton<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::get_instance() [1256]
                0.00    0.00       6/6           boost::serialization::singleton<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::is_destroyed() [1257]
                0.00    0.00       2/2           boost::serialization::detail::singleton_wrapper<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::singleton_wrapper() [1523]
-----------------------------------------------
                0.00    0.00       6/6           boost::serialization::singleton<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::get_instance() [1256]
[1257]   0.0    0.00    0.00       6         boost::serialization::singleton<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::is_destroyed() [1257]
                0.00    0.00       6/8           boost::serialization::detail::singleton_wrapper<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::is_destroyed() [1150]
-----------------------------------------------
                0.00    0.00       2/6           __static_initialization_and_destruction_0(int, int) [1468]
                0.00    0.00       4/6           void boost::serialization::split_free<boost::mpi::packed_oarchive, std::vector<int, std::allocator<int> > >(boost::mpi::packed_oarchive&, std::vector<int, std::allocator<int> >&, unsigned int) [151]
[1258]   0.0    0.00    0.00       6         boost::serialization::singleton<boost::serialization::extended_type_info_typeid<std::vector<int, std::allocator<int> > > >::get_instance() [1258]
                0.00    0.00       6/6           boost::serialization::singleton<boost::serialization::extended_type_info_typeid<std::vector<int, std::allocator<int> > > >::is_destroyed() [1259]
                0.00    0.00       2/2           boost::serialization::detail::singleton_wrapper<boost::serialization::extended_type_info_typeid<std::vector<int, std::allocator<int> > > >::singleton_wrapper() [1524]
-----------------------------------------------
                0.00    0.00       6/6           boost::serialization::singleton<boost::serialization::extended_type_info_typeid<std::vector<int, std::allocator<int> > > >::get_instance() [1258]
[1259]   0.0    0.00    0.00       6         boost::serialization::singleton<boost::serialization::extended_type_info_typeid<std::vector<int, std::allocator<int> > > >::is_destroyed() [1259]
                0.00    0.00       6/8           boost::serialization::detail::singleton_wrapper<boost::serialization::extended_type_info_typeid<std::vector<int, std::allocator<int> > > >::is_destroyed() [1151]
-----------------------------------------------
                0.00    0.00       6/6           void boost::archive::detail::load_non_pointer_type<boost::mpi::packed_iarchive>::load_standard::invoke<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(boost::mpi::packed_iarchive&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [1343]
[1260]   0.0    0.00    0.00       6         boost::serialization::singleton<boost::archive::detail::iserializer<boost::mpi::packed_iarchive, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >::get_const_instance() [1260]
                0.00    0.00       6/8           boost::serialization::singleton<boost::archive::detail::iserializer<boost::mpi::packed_iarchive, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >::get_instance() [1152]
-----------------------------------------------
                0.00    0.00       6/6           boost::serialization::singleton<boost::archive::detail::iserializer<boost::mpi::packed_iarchive, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >::get_instance() [1152]
[1261]   0.0    0.00    0.00       6         boost::serialization::singleton<boost::archive::detail::iserializer<boost::mpi::packed_iarchive, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >::use(boost::archive::detail::iserializer<boost::mpi::packed_iarchive, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [1261]
-----------------------------------------------
                0.00    0.00       6/6           void boost::archive::detail::save_non_pointer_type<boost::mpi::packed_oarchive>::save_standard::invoke<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(boost::mpi::packed_oarchive&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [1347]
[1262]   0.0    0.00    0.00       6         boost::serialization::singleton<boost::archive::detail::oserializer<boost::mpi::packed_oarchive, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >::get_const_instance() [1262]
                0.00    0.00       6/8           boost::serialization::singleton<boost::archive::detail::oserializer<boost::mpi::packed_oarchive, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >::get_instance() [1154]
-----------------------------------------------
                0.00    0.00       6/6           boost::serialization::singleton<boost::archive::detail::oserializer<boost::mpi::packed_oarchive, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >::get_instance() [1154]
[1263]   0.0    0.00    0.00       6         boost::serialization::singleton<boost::archive::detail::oserializer<boost::mpi::packed_oarchive, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >::use(boost::archive::detail::oserializer<boost::mpi::packed_oarchive, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [1263]
-----------------------------------------------
                0.00    0.00       6/6           void boost::mpi::all_to_all<int>(boost::mpi::communicator const&, std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> >&) [181]
[1264]   0.0    0.00    0.00       6         void boost::mpi::all_to_all<int>(boost::mpi::communicator const&, int const*, int*) [1264]
                0.00    0.00       6/6           void boost::mpi::detail::all_to_all_impl<int>(boost::mpi::communicator const&, int const*, int, int*, mpl_::bool_<true>) [1303]
-----------------------------------------------
                0.00    0.00       6/6           boost::mpi::packed_iarchive& boost::archive::detail::interface_iarchive<boost::mpi::packed_iarchive>::operator>><boost::archive::version_type>(boost::archive::version_type&) [1326]
[1265]   0.0    0.00    0.00       6         boost::mpi::packed_iarchive::load_override(boost::archive::version_type&) [1265]
                0.00    0.00       6/4350        boost::archive::detail::interface_iarchive<boost::mpi::packed_iarchive>::This() [523]
                0.00    0.00       6/6           boost::mpi::packed_iarchive& boost::archive::detail::interface_iarchive<boost::mpi::packed_iarchive>::operator>><signed char>(signed char&) [1331]
                0.00    0.00       6/324         boost::archive::version_type::version_type(unsigned int const&) [685]
                0.00    0.00       6/6           boost::archive::version_type::operator=(boost::archive::version_type const&) [1307]
-----------------------------------------------
                0.00    0.00       6/6           boost::mpi::packed_iarchive& boost::archive::detail::interface_iarchive<boost::mpi::packed_iarchive>::operator>><boost::archive::class_id_optional_type>(boost::archive::class_id_optional_type&) [1328]
[1266]   0.0    0.00    0.00       6         boost::mpi::packed_iarchive::load_override(boost::archive::class_id_optional_type&) [1266]
-----------------------------------------------
                0.00    0.00       6/6           boost::mpi::packed_iarchive& boost::archive::detail::interface_iarchive<boost::mpi::packed_iarchive>::operator>><boost::serialization::nvp<boost::serialization::item_version_type> const>(boost::serialization::nvp<boost::serialization::item_version_type> const&) [1325]
[1267]   0.0    0.00    0.00       6         void boost::mpi::packed_iarchive::load_override<boost::serialization::nvp<boost::serialization::item_version_type> const>(boost::serialization::nvp<boost::serialization::item_version_type> const&) [1267]
                0.00    0.00       6/2448        boost::integral_constant<bool, false>::operator mpl_::bool_<false> const&() const [564]
                0.00    0.00       6/6           void boost::mpi::packed_iarchive::load_override<boost::serialization::nvp<boost::serialization::item_version_type> const>(boost::serialization::nvp<boost::serialization::item_version_type> const&, mpl_::bool_<false>) [1268]
-----------------------------------------------
                0.00    0.00       6/6           void boost::mpi::packed_iarchive::load_override<boost::serialization::nvp<boost::serialization::item_version_type> const>(boost::serialization::nvp<boost::serialization::item_version_type> const&) [1267]
[1268]   0.0    0.00    0.00       6         void boost::mpi::packed_iarchive::load_override<boost::serialization::nvp<boost::serialization::item_version_type> const>(boost::serialization::nvp<boost::serialization::item_version_type> const&, mpl_::bool_<false>) [1268]
                0.00    0.00       6/6           void boost::archive::detail::common_iarchive<boost::mpi::packed_iarchive>::load_override<boost::serialization::nvp<boost::serialization::item_version_type> const>(boost::serialization::nvp<boost::serialization::item_version_type> const&) [1313]
-----------------------------------------------
                0.00    0.00       6/6           boost::mpi::packed_iarchive& boost::archive::detail::interface_iarchive<boost::mpi::packed_iarchive>::operator>><boost::serialization::item_version_type>(boost::serialization::item_version_type&) [1329]
[1269]   0.0    0.00    0.00       6         void boost::mpi::packed_iarchive::load_override<boost::serialization::item_version_type>(boost::serialization::item_version_type&) [1269]
                0.00    0.00       6/6           void boost::mpi::packed_iarchive::load_override<boost::serialization::item_version_type>(boost::serialization::item_version_type&, mpl_::bool_<true>) [1270]
-----------------------------------------------
                0.00    0.00       6/6           void boost::mpi::packed_iarchive::load_override<boost::serialization::item_version_type>(boost::serialization::item_version_type&) [1269]
[1270]   0.0    0.00    0.00       6         void boost::mpi::packed_iarchive::load_override<boost::serialization::item_version_type>(boost::serialization::item_version_type&, mpl_::bool_<true>) [1270]
                0.00    0.00       6/6           void boost::mpi::binary_buffer_iprimitive::load<boost::serialization::item_version_type>(boost::serialization::item_version_type&) [1295]
-----------------------------------------------
                0.00    0.00       6/6           boost::mpi::packed_iarchive& boost::archive::detail::interface_iarchive<boost::mpi::packed_iarchive>::operator>><boost::archive::tracking_type>(boost::archive::tracking_type&) [1327]
[1271]   0.0    0.00    0.00       6         void boost::mpi::packed_iarchive::load_override<boost::archive::tracking_type>(boost::archive::tracking_type&) [1271]
                0.00    0.00       6/6           void boost::mpi::packed_iarchive::load_override<boost::archive::tracking_type>(boost::archive::tracking_type&, mpl_::bool_<true>) [1272]
-----------------------------------------------
                0.00    0.00       6/6           void boost::mpi::packed_iarchive::load_override<boost::archive::tracking_type>(boost::archive::tracking_type&) [1271]
[1272]   0.0    0.00    0.00       6         void boost::mpi::packed_iarchive::load_override<boost::archive::tracking_type>(boost::archive::tracking_type&, mpl_::bool_<true>) [1272]
                0.00    0.00       6/6           void boost::mpi::binary_buffer_iprimitive::load<boost::archive::tracking_type>(boost::archive::tracking_type&) [1296]
-----------------------------------------------
                0.00    0.00       6/6           boost::mpi::packed_iarchive& boost::archive::detail::interface_iarchive<boost::mpi::packed_iarchive>::operator>><std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [1330]
[1273]   0.0    0.00    0.00       6         void boost::mpi::packed_iarchive::load_override<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [1273]
                0.00    0.00       6/2448        boost::integral_constant<bool, false>::operator mpl_::bool_<false> const&() const [564]
                0.00    0.00       6/6           void boost::mpi::packed_iarchive::load_override<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, mpl_::bool_<false>) [1274]
-----------------------------------------------
                0.00    0.00       6/6           void boost::mpi::packed_iarchive::load_override<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [1273]
[1274]   0.0    0.00    0.00       6         void boost::mpi::packed_iarchive::load_override<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, mpl_::bool_<false>) [1274]
                0.00    0.00       6/6           void boost::archive::detail::common_iarchive<boost::mpi::packed_iarchive>::load_override<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [1314]
-----------------------------------------------
                0.00    0.00       6/6           boost::mpi::packed_iarchive& boost::archive::detail::interface_iarchive<boost::mpi::packed_iarchive>::operator>><signed char>(signed char&) [1331]
[1275]   0.0    0.00    0.00       6         void boost::mpi::packed_iarchive::load_override<signed char>(signed char&) [1275]
                0.00    0.00       6/1212        boost::integral_constant<bool, true>::operator mpl_::bool_<true> const&() const [589]
                0.00    0.00       6/6           void boost::mpi::packed_iarchive::load_override<signed char>(signed char&, mpl_::bool_<true>) [1276]
-----------------------------------------------
                0.00    0.00       6/6           void boost::mpi::packed_iarchive::load_override<signed char>(signed char&) [1275]
[1276]   0.0    0.00    0.00       6         void boost::mpi::packed_iarchive::load_override<signed char>(signed char&, mpl_::bool_<true>) [1276]
                0.00    0.00       6/6           void boost::mpi::binary_buffer_iprimitive::load<signed char>(signed char&) [1297]
-----------------------------------------------
                0.00    0.00       6/6           void boost::mpi::detail::all_to_all_impl<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(boost::mpi::communicator const&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const*, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >*, mpl_::bool_<false>) [174]
[1277]   0.0    0.00    0.00       6         boost::mpi::packed_iarchive::packed_iarchive(ompi_communicator_t* const&, std::vector<char, boost::mpi::allocator<char> >&, unsigned int, int) [1277]
                0.00    0.00       6/6           boost::mpi::binary_buffer_iprimitive::binary_buffer_iprimitive(std::vector<char, boost::mpi::allocator<char> >&, ompi_communicator_t* const&, int) [1298]
                0.00    0.00       6/6           boost::archive::detail::common_iarchive<boost::mpi::packed_iarchive>::common_iarchive(unsigned int) [1315]
                0.00    0.00       6/18          std::vector<char, boost::mpi::allocator<char> >::vector() [1022]
-----------------------------------------------
                0.00    0.00       6/6           void boost::mpi::detail::all_to_all_impl<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(boost::mpi::communicator const&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const*, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >*, mpl_::bool_<false>) [174]
[1278]   0.0    0.00    0.00       6         boost::mpi::packed_iarchive::~packed_iarchive() [1278]
                0.00    0.00       6/6           boost::archive::detail::common_iarchive<boost::mpi::packed_iarchive>::~common_iarchive() [1316]
                0.00    0.00       6/24          std::vector<char, boost::mpi::allocator<char> >::~vector() [997]
-----------------------------------------------
                0.00    0.00       6/6           boost::mpi::packed_oarchive& boost::archive::detail::interface_oarchive<boost::mpi::packed_oarchive>::operator<< <boost::archive::version_type>(boost::archive::version_type const&) [1333]
[1279]   0.0    0.00    0.00       6         boost::mpi::packed_oarchive::save_override(boost::archive::version_type const&) [1279]
                0.00    0.00       6/6           boost::archive::version_type::operator unsigned int() const [1367]
                0.00    0.00       6/4350        boost::archive::detail::interface_oarchive<boost::mpi::packed_oarchive>::This() [524]
                0.00    0.00       6/6           boost::mpi::packed_oarchive& boost::archive::detail::interface_oarchive<boost::mpi::packed_oarchive>::operator<< <signed char>(signed char const&) [1340]
-----------------------------------------------
                0.00    0.00       6/6           boost::mpi::packed_oarchive& boost::archive::detail::interface_oarchive<boost::mpi::packed_oarchive>::operator<< <boost::archive::class_id_optional_type>(boost::archive::class_id_optional_type const&) [1335]
[1280]   0.0    0.00    0.00       6         boost::mpi::packed_oarchive::save_override(boost::archive::class_id_optional_type const&) [1280]
-----------------------------------------------
                0.00    0.00       6/6           boost::mpi::packed_oarchive& boost::archive::detail::interface_oarchive<boost::mpi::packed_oarchive>::operator<< <boost::serialization::item_version_type>(boost::serialization::item_version_type const&) [1336]
[1281]   0.0    0.00    0.00       6         void boost::mpi::packed_oarchive::save_override<boost::serialization::item_version_type>(boost::serialization::item_version_type const&) [1281]
                0.00    0.00       6/6           void boost::mpi::packed_oarchive::save_override<boost::serialization::item_version_type>(boost::serialization::item_version_type const&, mpl_::bool_<true>) [1282]
-----------------------------------------------
                0.00    0.00       6/6           void boost::mpi::packed_oarchive::save_override<boost::serialization::item_version_type>(boost::serialization::item_version_type const&) [1281]
[1282]   0.0    0.00    0.00       6         void boost::mpi::packed_oarchive::save_override<boost::serialization::item_version_type>(boost::serialization::item_version_type const&, mpl_::bool_<true>) [1282]
                0.00    0.00       6/6           void boost::mpi::binary_buffer_oprimitive::save<boost::serialization::item_version_type>(boost::serialization::item_version_type const&) [1299]
-----------------------------------------------
                0.00    0.00       6/6           boost::mpi::packed_oarchive& boost::archive::detail::interface_oarchive<boost::mpi::packed_oarchive>::operator<< <boost::serialization::nvp<boost::serialization::item_version_type const> >(boost::serialization::nvp<boost::serialization::item_version_type const> const&) [1337]
[1283]   0.0    0.00    0.00       6         void boost::mpi::packed_oarchive::save_override<boost::serialization::nvp<boost::serialization::item_version_type const> >(boost::serialization::nvp<boost::serialization::item_version_type const> const&) [1283]
                0.00    0.00       6/2448        boost::integral_constant<bool, false>::operator mpl_::bool_<false> const&() const [564]
                0.00    0.00       6/6           void boost::mpi::packed_oarchive::save_override<boost::serialization::nvp<boost::serialization::item_version_type const> >(boost::serialization::nvp<boost::serialization::item_version_type const> const&, mpl_::bool_<false>) [1284]
-----------------------------------------------
                0.00    0.00       6/6           void boost::mpi::packed_oarchive::save_override<boost::serialization::nvp<boost::serialization::item_version_type const> >(boost::serialization::nvp<boost::serialization::item_version_type const> const&) [1283]
[1284]   0.0    0.00    0.00       6         void boost::mpi::packed_oarchive::save_override<boost::serialization::nvp<boost::serialization::item_version_type const> >(boost::serialization::nvp<boost::serialization::item_version_type const> const&, mpl_::bool_<false>) [1284]
                0.00    0.00       6/6           void boost::archive::detail::common_oarchive<boost::mpi::packed_oarchive>::save_override<boost::serialization::nvp<boost::serialization::item_version_type const> const>(boost::serialization::nvp<boost::serialization::item_version_type const> const&) [1317]
-----------------------------------------------
                0.00    0.00       6/6           boost::mpi::packed_oarchive& boost::archive::detail::interface_oarchive<boost::mpi::packed_oarchive>::operator<< <boost::serialization::nvp<boost::serialization::collection_size_type> >(boost::serialization::nvp<boost::serialization::collection_size_type> const&) [1338]
[1285]   0.0    0.00    0.00       6         void boost::mpi::packed_oarchive::save_override<boost::serialization::nvp<boost::serialization::collection_size_type> >(boost::serialization::nvp<boost::serialization::collection_size_type> const&) [1285]
                0.00    0.00       6/2448        boost::integral_constant<bool, false>::operator mpl_::bool_<false> const&() const [564]
                0.00    0.00       6/6           void boost::mpi::packed_oarchive::save_override<boost::serialization::nvp<boost::serialization::collection_size_type> >(boost::serialization::nvp<boost::serialization::collection_size_type> const&, mpl_::bool_<false>) [1286]
-----------------------------------------------
                0.00    0.00       6/6           void boost::mpi::packed_oarchive::save_override<boost::serialization::nvp<boost::serialization::collection_size_type> >(boost::serialization::nvp<boost::serialization::collection_size_type> const&) [1285]
[1286]   0.0    0.00    0.00       6         void boost::mpi::packed_oarchive::save_override<boost::serialization::nvp<boost::serialization::collection_size_type> >(boost::serialization::nvp<boost::serialization::collection_size_type> const&, mpl_::bool_<false>) [1286]
                0.00    0.00       6/6           void boost::archive::detail::common_oarchive<boost::mpi::packed_oarchive>::save_override<boost::serialization::nvp<boost::serialization::collection_size_type> const>(boost::serialization::nvp<boost::serialization::collection_size_type> const&) [1318]
-----------------------------------------------
                0.00    0.00       6/6           boost::mpi::packed_oarchive& boost::archive::detail::interface_oarchive<boost::mpi::packed_oarchive>::operator<< <boost::archive::tracking_type>(boost::archive::tracking_type const&) [1334]
[1287]   0.0    0.00    0.00       6         void boost::mpi::packed_oarchive::save_override<boost::archive::tracking_type>(boost::archive::tracking_type const&) [1287]
                0.00    0.00       6/6           void boost::mpi::packed_oarchive::save_override<boost::archive::tracking_type>(boost::archive::tracking_type const&, mpl_::bool_<true>) [1288]
-----------------------------------------------
                0.00    0.00       6/6           void boost::mpi::packed_oarchive::save_override<boost::archive::tracking_type>(boost::archive::tracking_type const&) [1287]
[1288]   0.0    0.00    0.00       6         void boost::mpi::packed_oarchive::save_override<boost::archive::tracking_type>(boost::archive::tracking_type const&, mpl_::bool_<true>) [1288]
                0.00    0.00       6/6           void boost::mpi::binary_buffer_oprimitive::save<boost::archive::tracking_type>(boost::archive::tracking_type const&) [1300]
-----------------------------------------------
                0.00    0.00       6/6           boost::mpi::packed_oarchive& boost::archive::detail::interface_oarchive<boost::mpi::packed_oarchive>::operator<< <std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [1339]
[1289]   0.0    0.00    0.00       6         void boost::mpi::packed_oarchive::save_override<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [1289]
                0.00    0.00       6/2448        boost::integral_constant<bool, false>::operator mpl_::bool_<false> const&() const [564]
                0.00    0.00       6/6           void boost::mpi::packed_oarchive::save_override<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&, mpl_::bool_<false>) [1290]
-----------------------------------------------
                0.00    0.00       6/6           void boost::mpi::packed_oarchive::save_override<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [1289]
